RA,DEC,GLON,Variability_Index,Signif,Unc_Energy_Flux100,Spectral_Index,Flux,Signif_Curv,hr12,hr23,hr34,hr45,pulsarness
223.62,-37.75,328.25,4.1590114,11.256,-27.920074,2.5539799,0.0,-0.08610736,-0.3239357,-0.24429429,-0.37503883,-2.6645234,Non-Pulsar
223.62,51.41,87.67,6.1997147,92.052,-27.678303,1.9856465,0.0,1.7932478,0.07220621,-0.0072852685,0.01249337,0.040081125,Non-Pulsar
223.68,52.62,89.41,0.0,7.867,0.0,2.2063956,1.0,0.0,-0.41336942,0.0448029,-0.25843698,-4.0103235,Non-Pulsar
223.72,-24.95,335.42,3.8350089,7.238,-28.25114,2.5029578,0.0,1.0440898,-0.13219486,-0.11536589,-0.74013835,1.4784346,Non-Pulsar
223.76,2.8,358.83,1.9813107,5.331,-29.216969,1.6733991,0.0,1.0565573,0.993996,-0.52896637,0.93942136,0.47600758,Non-Pulsar
223.85,-36.91,328.86,0.0,9.227,0.0,2.4288306,1.0,0.0,-0.046502173,-0.32190183,-0.34701985,0.34828928,Non-Pulsar
223.96,-76.02,310.35,2.6801658,9.766,-28.698206,2.0011778,0.0,-1.2725672,-0.6121948,0.24063817,-0.027092999,0.15743154,Non-Pulsar
224.02,50.85,86.58,0.0,8.339,0.0,1.9043887,1.0,0.0,0.9983868,0.2230016,-0.2770595,7.361523,Non-Pulsar
224.34,-42.78,326.24,6.3916225,29.152,-27.997732,2.3334937,0.0,-0.08251433,-0.114856616,-0.23449928,-0.20730302,-0.017231809,Non-Pulsar
224.37,-35.65,329.9,8.2611685,81.289,-27.612917,2.1981907,0.0,2.3958197,0.00021438197,-0.14344892,-0.26272488,-0.6055975,Non-Pulsar
224.47,-46.7,324.4,0.0,6.549,0.0,1.9650785,1.0,0.0,-0.7592428,0.43649244,0.2495081,0.058268577,Non-Pulsar
224.53,41.33,69.86,3.1299903,5.0,-29.44505,1.5641857,0.0,0.9087578,0.99989474,-0.22737007,0.74836314,0.32706285,Non-Pulsar
224.67,37.37,61.94,3.9776745,19.54,-28.723179,2.2274296,0.0,0.23404817,0.0666678,-0.06901805,-0.15478657,-0.7279299,Non-Pulsar
224.76,61.49,100.04,0.0,5.88,0.0,2.2073436,1.0,0.0,0.2645686,0.017779587,-0.015119607,-1.5351036,Non-Pulsar
224.77,-53.89,321.14,3.2417693,5.95,-27.581192,2.4240465,0.0,0.084491186,0.8534693,0.1210645,-0.61396104,1.3188739,Non-Pulsar
224.88,-60.89,317.89,2.2492397,75.236,-26.373821,2.3246152,0.0,3.0480294,0.0763615,-0.14503981,-0.4123332,-0.26909986,Pulsar
224.89,15.46,18.11,0.0,7.22,0.0,2.207354,1.0,0.0,0.17249455,-0.048584595,-0.08045653,-1.0913168,Non-Pulsar
225.18,47.87,81.16,3.1332803,12.165,-28.546003,2.3143516,0.0,0.45748055,-0.12691578,-0.1127874,-0.28383774,-4.0075707,Non-Pulsar
225.23,55.47,92.42,3.1653454,10.232,-28.934792,1.9376822,0.0,0.8235948,0.9998016,0.35601985,-0.022921871,-1.0643038,Non-Pulsar
225.26,22.64,31.45,4.455997,37.759,-28.037447,1.9539261,0.0,0.70620555,0.00734049,0.07747287,-0.013368605,-0.09202007,Non-Pulsar
225.63,55.88,92.74,4.6912074,10.229,-28.551813,2.447961,0.0,0.7721798,0.10101162,-0.26999396,-0.2231741,-0.034476113,Non-Pulsar
225.83,16.86,21.22,0.0,8.93,0.0,1.9765794,1.0,0.0,-0.2020139,-0.4612942,0.19886129,0.71199334,Non-Pulsar
225.83,-81.62,307.78,2.0111647,4.476,-28.400787,2.4842057,0.0,0.7856377,-0.23904069,-0.04286246,-0.70294935,-0.28539902,Non-Pulsar
225.9,48.0,80.96,3.4142199,23.922,-28.465622,2.258962,0.0,0.651895,-0.06311001,-0.075382635,-0.17621195,-2.1544347,Non-Pulsar
225.91,-64.45,316.59,4.46148,10.419,-27.429491,2.4118428,0.0,0.7242214,0.976009,-0.23750722,-0.17324778,-0.018579584,Non-Pulsar
225.93,-15.68,343.73,2.9101791,28.691,-27.909142,1.6931449,0.0,0.80576855,0.3654455,0.11248237,0.18284938,0.39845642,Non-Pulsar
225.93,-58.03,319.72,2.3883803,26.21,-26.280973,2.5035887,0.0,1.9866968,0.7124127,-0.031082092,-0.47331312,-1.3352277,Non-Pulsar
226.0,-42.8,327.32,2.8352323,9.102,-28.147814,2.5526326,0.0,1.3065737,0.971022,-0.06110264,-0.48303378,-93.68948,Non-Pulsar
226.1,10.5,11.39,9.646635,243.146,-27.118008,2.1288688,0.0,3.0538561,-0.0021320994,-0.12501353,-0.22383755,-0.5019027,Non-Pulsar
226.25,20.45,27.86,2.8041756,9.452,-28.516823,2.4833539,0.0,-0.08080442,-0.3265737,-0.27372238,-0.17977072,-0.0024790778,Non-Pulsar
226.26,-34.55,331.92,3.6303053,11.927,-28.220291,2.13585,0.0,0.8811587,0.99187785,0.0064836815,-0.1451264,-0.38532758,Non-Pulsar
226.27,3.45,2.23,4.3865633,36.515,-28.015665,2.443716,0.0,1.3740017,-0.20691194,-0.31639367,-0.4244156,-0.23949693,Non-Pulsar
226.38,-82.7,307.24,2.4774709,12.395,-28.65385,1.8625088,0.0,-0.30059364,0.9996636,0.20606837,-0.030003762,0.2815247,Non-Pulsar
226.53,37.52,61.66,7.6035724,62.853,-28.265362,2.3938296,0.0,2.031367,-0.17552274,-0.291562,-0.4563567,-0.7292357,Non-Pulsar
226.62,-5.68,352.86,2.8485248,4.88,-28.856384,1.6160216,0.0,0.46734503,-0.999923,0.99927455,0.6440669,0.5525334,Non-Pulsar
226.62,43.53,72.93,2.5527508,5.852,-28.656857,2.6568382,0.0,0.40023318,-0.4954606,-0.22139832,-0.47995353,-0.45747802,Non-Pulsar
226.67,8.23,8.72,3.5966327,34.321,-27.958635,1.5910879,0.0,1.4642144,0.33594733,0.23110123,0.29337516,0.19107863,Non-Pulsar
226.81,-16.86,343.69,2.299259,4.161,-28.226902,2.482241,0.0,-0.07800773,-0.20795111,-0.5668125,-0.4811928,0.88500565,Non-Pulsar
226.82,17.35,22.77,3.1898432,15.42,-28.578865,1.5984141,0.0,1.3348786,0.99419796,0.46137354,0.15779036,0.2235486,Non-Pulsar
226.83,-37.18,330.88,2.087497,10.598,-28.396229,2.224393,0.0,0.45732626,0.99990135,-0.37997955,0.14602819,0.26089758,Non-Pulsar
226.84,33.69,53.98,3.1830711,8.442,-29.004868,2.0951188,0.0,0.5393725,-0.2519189,0.3644071,0.096046135,-1.7781337,Non-Pulsar
227.1,77.29,113.97,3.394139,13.592,-29.009834,2.2638538,0.0,-0.59290403,-0.30569422,-0.13873903,-0.07507519,-0.13702498,Non-Pulsar
227.14,-49.86,324.4,4.2322774,17.307,-27.269001,2.8773088,0.0,1.3911561,-0.40148085,-0.45013052,-0.543851,-0.9368972,Non-Pulsar
227.2,27.14,40.98,2.0112796,12.739,-28.72467,1.9783889,0.0,-1.2881162,0.5486968,-0.17555743,0.026401153,0.39347813,Non-Pulsar
227.36,-58.84,319.98,2.8609488,76.887,-26.151644,2.158596,0.0,3.039776,0.14528413,0.09529246,-0.2402093,-0.6599608,Pulsar
227.42,-43.58,327.82,2.7609775,9.488,-27.734373,2.871231,0.0,0.82566005,-0.3603568,-0.5069561,-0.5257109,0.5628708,Non-Pulsar
227.44,55.94,91.84,3.3878694,19.127,-28.823711,1.5517405,0.0,1.3741153,-0.25659057,0.44382405,0.26641127,0.110286325,Non-Pulsar
227.46,-29.11,336.04,4.1018105,11.308,-27.93167,2.6943793,0.0,0.94042873,-0.4351674,-0.3356717,-0.4221741,-0.5999517,Non-Pulsar
227.54,57.04,93.23,5.1086087,14.519,-28.639565,2.842107,0.0,0.7341365,-0.29771578,-0.5159474,-0.5653563,-0.25535184,Non-Pulsar
227.61,-30.29,335.43,2.9032874,4.224,-28.046164,2.574532,0.0,0.2011873,0.99563396,-0.31180516,-0.40005776,-3.1605847,Non-Pulsar
227.7,79.99,115.95,4.3953032,10.484,-29.120655,2.2487297,0.0,-0.13414901,0.1397611,-0.2881688,0.08644023,0.120290704,Non-Pulsar
227.71,-5.71,353.9,4.276302,30.674,-27.637815,2.352798,0.0,1.3055787,0.114643835,-0.19091322,-0.37806824,-0.6894904,Non-Pulsar
227.96,-5.22,354.61,2.947822,20.86,-28.014076,1.6639371,0.0,1.0272061,-0.59794164,0.35616502,0.28765562,0.19763327,Non-Pulsar
228.05,-22.92,340.51,2.3820057,17.213,-28.179607,1.6866837,0.0,1.0844476,0.50183856,-0.030806242,0.30578095,0.37121797,Non-Pulsar
228.06,47.07,78.32,2.8145306,8.957,-29.103579,1.9938896,0.0,0.022681106,-0.32141897,-0.08067546,0.16675706,0.23627885,Non-Pulsar
228.07,2.04,2.34,3.7473528,50.783,-27.8327,2.0220706,0.0,1.8798114,0.062501915,0.0024232303,-0.13145976,-0.31383082,Non-Pulsar
228.21,-9.11,351.29,9.262657,245.442,-26.590652,2.3806243,0.0,2.6019425,-0.13882332,-0.22043762,-0.28258032,-0.3714971,Non-Pulsar
228.25,-56.66,321.5,5.4965205,23.515,-26.76342,2.133685,0.0,1.28617,0.24215835,-0.093681455,0.035945788,0.20844638,Non-Pulsar
228.27,-65.83,316.76,2.821199,4.195,-27.961193,2.5680692,0.0,0.5261179,0.23544647,-0.59098953,-0.18449925,0.6366332,Non-Pulsar
228.31,-71.52,313.75,4.89062,16.272,-28.300226,2.125872,0.0,1.3300909,0.9922151,-0.105266765,-0.06268268,0.13574398,Non-Pulsar
228.36,-37.36,331.86,2.153608,10.635,-28.436844,2.0784063,0.0,-0.54096574,0.9999313,-0.19470073,-0.13018374,0.45652807,Non-Pulsar
228.37,-7.89,352.52,1.8840915,5.256,-28.687275,1.7576158,0.0,0.6873066,-0.99810565,0.9987852,0.7671391,0.5439212,Non-Pulsar
228.37,-32.53,334.68,5.1709065,17.561,-28.000103,2.5083988,0.0,0.5008435,-0.32857996,-0.18967548,-0.42917138,50.929573,Non-Pulsar
228.61,-77.33,310.62,2.3721473,7.081,-28.934376,1.5640336,0.0,0.8858321,-0.91496587,0.99998546,0.55104107,0.2878105,Non-Pulsar
228.66,-20.75,342.54,0.0,9.036,0.0,2.2504582,1.0,0.0,-0.04405499,-0.18764535,-0.098211795,0.13308854,Non-Pulsar
228.68,-36.29,332.7,4.2860713,14.655,-28.107794,2.2503824,0.0,1.3120482,0.09140596,-0.004012085,-0.37360063,-2.3209298,Non-Pulsar
228.7,-47.81,326.35,4.308671,28.49,-27.468004,2.3186765,0.0,1.092721,-0.13783042,-0.13488671,-0.26221234,-0.34629783,Non-Pulsar
228.72,-9.82,351.14,5.8388696,18.201,-27.231787,2.2462249,0.0,0.8946874,0.088150464,-0.0028513197,-0.23183398,-0.40537843,Non-Pulsar
228.93,-23.36,340.96,2.282006,5.582,-28.541988,1.9020027,0.0,0.12968561,-0.94823945,0.9991362,0.07100716,26.081486,Non-Pulsar
229.01,24.41,36.39,2.4057775,4.837,-29.089336,1.6241704,0.0,0.45919183,-0.9994927,0.99999857,-0.28884673,0.7786111,Non-Pulsar
229.05,43.85,72.45,3.801684,5.875,-28.801472,2.3558195,0.0,0.33124626,0.5009256,0.048097696,-0.48535573,1.8006266,Non-Pulsar
229.11,-15.39,346.92,2.547558,4.466,-28.724096,1.8019258,0.0,0.034817446,0.99903166,-0.5987584,0.5766146,0.64267164,Non-Pulsar
229.14,0.27,1.37,2.615003,11.272,-28.275795,2.5495605,0.0,0.48250356,-0.18174244,-0.29294947,-0.50814337,-2.0234919,Non-Pulsar
229.21,29.31,45.53,2.3186128,7.661,-28.894707,1.9525524,0.0,-0.85077864,0.9999944,-0.31233758,0.090794265,0.44945163,Non-Pulsar
229.22,36.85,59.76,3.5866044,8.741,-28.949766,2.3523586,0.0,-0.010284197,0.21848142,0.028133309,-0.607875,1.5385131,Non-Pulsar
229.24,19.58,28.06,3.6228607,8.864,-28.536297,2.506667,0.0,-1.4878968,0.21376435,-0.53585374,-0.14350046,0.58462226,Non-Pulsar
229.26,26.65,40.58,3.3414996,9.136,-28.755,2.2761981,0.0,-0.014729686,0.399649,-0.30955833,0.083158106,0.10132589,Non-Pulsar
229.33,66.51,103.46,3.0415468,5.939,-28.900112,2.5429022,0.0,0.6241618,-0.20003453,-0.07669827,-0.4450079,1.7162747,Non-Pulsar
229.43,-24.37,340.68,6.459875,113.931,-27.208027,2.073417,0.0,1.5306919,0.021969019,-0.062387254,-0.054483347,-0.095522806,Non-Pulsar
229.44,65.42,102.27,3.4424272,45.125,-28.272429,1.6740459,0.0,1.3734844,0.3081287,0.14129812,0.20822202,0.33998027,Non-Pulsar
229.51,-27.53,338.67,5.2004876,39.04,-27.880363,2.036166,0.0,0.58974534,0.12672731,-0.006097863,0.06092192,-0.20371881,Non-Pulsar
229.61,7.84,10.85,2.239717,5.098,-28.9778,1.790022,0.0,0.5987097,-0.061856817,0.99133617,0.44488227,0.6647727,Non-Pulsar
229.65,6.24,8.84,0.0,6.124,0.0,1.8013628,1.0,0.0,0.9998103,-0.1665984,0.20461933,0.40305272,Non-Pulsar
229.66,40.74,66.77,2.4944196,15.711,-28.79078,1.8610506,0.0,0.06373683,0.99977756,0.2711656,-0.024586134,-0.39296702,Non-Pulsar
230.01,-9.09,352.98,0.0,8.542,0.0,2.0066729,1.0,0.0,0.89862865,-0.4042846,0.2834871,0.51304406,Non-Pulsar
230.12,55.77,90.29,3.2162282,13.964,-28.994917,2.1743004,0.0,0.501311,0.024400169,0.0076194843,-0.1426803,-1.7179692,Non-Pulsar
230.13,42.16,69.12,4.3657565,8.854,-28.853079,2.2335913,0.0,0.90646064,-0.27019614,-0.02228865,-0.50711584,-2.3691838,Non-Pulsar
230.2,-3.81,358.12,3.162876,33.089,-27.833643,1.5488033,0.0,1.7107261,0.21764195,0.2617192,0.32121316,0.26329255,Non-Pulsar
230.29,4.36,7.11,3.2660334,6.026,-28.799004,2.045799,0.0,0.7236483,0.9993892,0.17748752,-0.16185993,-0.43717375,Non-Pulsar
230.44,16.84,24.35,2.1943588,4.283,-28.540762,2.6465812,0.0,0.78680575,-0.09592546,-0.078778975,-0.73756427,1.2629634,Non-Pulsar
230.46,43.63,71.54,4.3317795,9.446,-28.50129,2.97776,0.0,0.8450371,-0.36576766,-0.686931,-0.44546953,0.661164,Non-Pulsar
230.49,-57.59,322.04,1.6686301,53.197,-26.265512,2.2607791,0.0,2.8538105,0.24920294,-0.017213233,-0.4276627,-0.44793984,Pulsar
230.55,31.74,50.17,9.261337,172.588,-27.50123,2.3525805,0.0,2.5591881,-0.1334973,-0.24030659,-0.35593817,-0.52628666,Non-Pulsar
230.66,-27.51,339.59,5.1786976,41.286,-27.637854,2.0965035,0.0,1.8145274,0.13292575,0.0068893116,-0.13152128,-0.3322548,Non-Pulsar
230.78,34.23,54.73,0.0,4.991,0.0,2.4868145,1.0,0.0,-0.35306704,-0.2455052,-0.04606996,-0.40770856,Non-Pulsar
230.82,-39.69,332.18,2.922654,5.837,-28.138079,2.524686,0.0,0.47885528,-0.08584796,0.07964316,-0.6642014,1.2742188,Non-Pulsar
230.82,5.56,9.01,0.0,6.557,0.0,2.1564667,1.0,0.0,-0.14153644,-0.23127799,-0.09647409,0.3504532,Non-Pulsar
230.82,28.31,43.97,0.0,5.138,0.0,2.710627,1.0,0.0,-0.5375001,-0.099821255,-0.60770965,1.4036639,Non-Pulsar
231.05,15.39,22.53,3.6514518,8.667,-28.36108,2.819853,0.0,-0.13641591,-0.4626946,-0.41493088,-0.5849096,-0.5326447,Non-Pulsar
231.21,-59.07,321.54,3.2678692,12.375,-27.439495,2.1673348,0.0,0.50417525,-0.4980579,-0.17705011,0.17077067,0.30617246,Non-Pulsar
231.43,-43.57,330.32,1.1621346,5.184,-27.925713,2.8423285,0.0,0.88108706,0.008162323,-0.5830219,-0.38469827,0.70840734,Non-Pulsar
231.53,-8.52,354.87,3.3588467,12.185,-28.396599,1.7562027,0.0,0.9669302,0.9999752,0.42188793,0.06817955,-0.9604162,Non-Pulsar
231.68,-15.49,349.09,2.4303393,9.232,-28.44737,2.0635595,0.0,0.15733744,0.99995804,0.019150384,-0.15426987,-1.7844512,Non-Pulsar
231.85,31.3,49.46,3.102248,7.596,-28.396072,2.4157953,0.0,-0.4679539,-0.39183182,0.20594141,-0.41233853,2.176085,Non-Pulsar
231.87,17.29,25.94,2.7022111,5.362,-28.42742,2.7640886,0.0,0.71843415,0.35733834,-0.5952071,-0.3573844,0.6503254,Non-Pulsar
232.07,-29.09,339.63,2.4355197,5.599,-28.440567,2.059021,0.0,-0.3574473,-0.5071645,0.25453457,0.002354361,-0.32907915,Non-Pulsar
232.11,-58.63,322.17,1.8222636,29.812,-27.239578,1.9911475,0.0,2.3478131,0.8127043,0.26106527,-0.22598813,-0.5628321,Pulsar
232.14,-22.67,344.07,1.391677,7.452,-28.592451,1.9956362,0.0,1.0460453,0.9993192,0.48802432,-0.35099992,7.668599,Non-Pulsar
232.31,38.2,61.66,2.4615066,8.703,-29.024508,2.0237746,0.0,-0.033981804,0.6462528,-0.43641737,0.3883199,0.45318806,Non-Pulsar
232.43,67.56,103.47,3.390337,9.018,-29.00513,2.3615716,0.0,-1.0526649,-0.10459323,-0.27020985,-0.13915627,-0.0062306803,Non-Pulsar
232.58,27.15,42.33,3.3915758,6.91,-29.000032,1.9200459,0.0,0.43061104,0.4138063,0.52739036,0.034673374,-1.3543322,Non-Pulsar
232.65,-30.44,339.16,3.3581972,10.43,-28.314981,2.135816,0.0,0.28878218,-0.024462458,-0.11840017,0.031865656,-0.07427555,Non-Pulsar
232.74,57.61,91.59,2.5612805,13.079,-29.020596,2.0347662,0.0,0.33908442,0.45474848,0.08783708,-0.24331734,-0.20334125,Non-Pulsar
232.9,-56.21,323.89,1.8970124,14.396,-26.512863,2.3926668,0.0,1.9474115,0.9999973,0.20659812,-0.56700563,-0.13702828,Pulsar
232.94,47.17,76.44,2.548318,8.333,-29.069838,1.9981993,0.0,-0.052542083,-0.58282346,0.6489952,-0.21798474,4.0377707,Non-Pulsar
233.02,30.27,47.78,3.3197587,23.745,-28.536867,1.9474679,0.0,-0.43079716,0.025665533,0.04879009,0.088428356,0.008274445,Non-Pulsar
233.19,23.71,36.75,4.2352204,6.954,-28.320486,2.5352747,0.0,0.23543806,0.37747747,-0.245517,-0.27560717,9.24197,Non-Pulsar
233.2,-13.33,352.15,7.3489966,79.784,-27.536549,2.0786805,0.0,2.2053614,0.04521206,-0.025989147,-0.26477376,-0.50496346,Non-Pulsar
233.31,18.92,29.23,0.0,14.35,0.0,1.7846719,1.0,0.0,-0.41839135,-0.022107909,0.3139015,0.36497822,Non-Pulsar
233.32,34.27,54.73,3.048506,19.834,-28.548986,1.691686,0.0,0.93772805,0.62490606,0.28790003,0.24426527,0.062483452,Non-Pulsar
233.72,37.27,59.87,3.2127209,15.003,-28.709383,1.9733717,0.0,-0.09708703,0.99999404,-0.15193066,0.097029,0.3774405,Non-Pulsar
233.72,1.52,6.79,5.4556475,23.056,-27.889383,2.3430877,0.0,0.67827326,-0.13995218,-0.24056888,-0.24155226,0.115989685,Non-Pulsar
233.75,53.34,85.37,1.9295365,14.32,-28.818933,1.5293179,0.0,0.8219455,0.997248,0.17267537,0.43672445,0.24616821,Non-Pulsar
233.84,-31.59,339.27,3.1709685,6.921,-28.656963,1.8662603,0.0,0.21811345,-0.36112866,0.18594998,0.21481782,0.10632025,Non-Pulsar
233.87,39.32,63.32,3.5186284,13.986,-28.855408,2.2358387,0.0,0.51109606,0.089621894,0.06255139,-0.20745793,5.294125,Non-Pulsar
233.96,-47.51,329.49,3.2220843,3.805,-27.489542,2.6374347,0.0,-0.22277592,-0.06894532,-0.54344726,-0.20766929,0.29855362,Non-Pulsar
234.21,-31.92,339.31,3.0397654,8.437,-28.383116,2.2036338,0.0,0.081574306,0.87338954,-0.4379734,0.24310058,0.3328505,Non-Pulsar
234.24,-37.53,335.73,2.3486948,5.244,-28.365213,2.1157646,0.0,-0.59656733,0.9999925,0.00065197074,-0.27220628,-0.6563819,Non-Pulsar
234.44,-79.96,309.98,3.677647,22.397,-28.284203,2.2287698,0.0,0.46727404,-0.08094611,-0.17975636,-0.014148244,-0.061785564,Non-Pulsar
234.49,-13.73,352.88,2.6907256,6.941,-28.604643,1.6460605,0.0,0.53478485,-0.90362144,0.99993205,0.4956885,0.24002255,Non-Pulsar
234.9,27.73,43.85,5.2032557,28.404,-28.265722,2.1035128,0.0,1.2887537,0.11828966,-0.08489786,-0.20103279,-0.10653663,Non-Pulsar
234.93,-11.46,355.17,2.4457583,14.537,-28.257914,1.88485,0.0,0.30121633,0.31698617,0.11323317,0.09798282,0.2209353,Non-Pulsar
234.98,42.34,68.11,2.897622,7.587,-28.958002,2.2344427,0.0,0.42208552,0.43769163,-0.10251357,-0.23099284,-3.494835,Non-Pulsar
235.03,41.71,67.08,2.1539059,3.854,-29.350695,1.8189448,0.0,-0.12178759,-0.99980676,0.9994988,0.13222349,0.13236324,Non-Pulsar
235.05,81.92,116.47,3.024591,41.327,-28.26786,1.5282326,0.0,1.4516073,0.20723139,0.26123476,0.26919544,0.4049706,Non-Pulsar
235.11,66.1,101.01,2.7133164,2.218,-28.697792,2.4633405,0.0,-0.2708317,0.70008063,-0.56166035,0.3012096,-0.06362446,Non-Pulsar
235.19,14.82,24.35,0.0,14.097,0.0,2.2539723,1.0,0.0,-0.23062834,-0.2755091,-0.036712315,0.32780936,Non-Pulsar
235.28,34.86,55.72,2.7179542,4.56,-28.78119,2.5856364,0.0,-0.114744015,-0.4882076,-0.022383185,-0.28494653,4.4157453,Non-Pulsar
235.45,14.23,23.7,0.0,10.011,0.0,1.8414747,1.0,0.0,0.99987346,0.061622575,0.0136190485,0.17867412,Non-Pulsar
235.5,-29.25,342.02,2.8380332,18.867,-28.254248,1.8448468,0.0,0.5305209,0.19614749,0.40850425,0.1450469,-0.2059762,Non-Pulsar
235.58,18.03,29.11,3.3696027,7.339,-28.450705,2.5776024,0.0,0.95943433,0.043250326,-0.37336007,-0.58340085,0.57348543,Non-Pulsar
235.76,61.5,95.39,7.1762714,142.068,-27.64943,1.8619231,0.0,2.315467,0.13344376,0.09099405,-0.00032536476,-0.06998485,Non-Pulsar
235.85,10.44,18.97,3.4396276,5.411,-28.312368,2.551102,0.0,-1.3883798,-0.49119866,-0.124375984,-0.42026138,7.197198,Non-Pulsar
235.9,65.86,100.5,0.0,4.956,0.0,2.2740877,1.0,0.0,-0.46597496,0.2802154,-0.026744459,-0.9652015,Non-Pulsar
235.91,4.87,12.27,3.4031014,17.054,-28.35506,1.928104,0.0,0.621446,-0.42794818,0.16916765,0.12159629,-0.04032556,Non-Pulsar
236.08,-6.83,0.28,6.3966184,32.575,-27.809233,1.782346,0.0,0.81545836,0.19399095,0.2307785,0.11373782,-0.05416382,Non-Pulsar
236.18,50.29,80.09,0.0,7.678,0.0,2.283591,1.0,0.0,-0.20041394,-0.31723252,0.040945195,0.24695465,Non-Pulsar
236.25,-66.7,318.92,2.441937,16.62,-28.436594,1.6479299,0.0,-0.5967085,-0.21219927,0.26842743,0.07278869,0.55592483,Non-Pulsar
236.45,-23.61,346.72,2.627157,7.236,-28.45298,1.8778852,0.0,-0.9116762,-0.8248068,0.16735238,0.20095786,0.34807616,Non-Pulsar
236.52,8.32,16.79,3.0874782,26.041,-28.152824,1.7650596,0.0,1.0447513,-0.139493,0.2584057,0.19189362,0.044997104,Non-Pulsar
236.54,-10.05,357.72,4.4272017,16.353,-27.99992,1.9067512,0.0,0.6920732,0.08848465,0.009112894,0.1237801,0.22393574,Non-Pulsar
236.62,-29.06,342.95,2.1587164,5.376,-28.526552,2.0674589,0.0,0.22235723,0.48200202,-0.21094936,0.091903806,-0.8545467,Non-Pulsar
236.63,18.28,30.02,3.2149956,7.829,-28.658215,2.2274237,0.0,0.56674886,0.95132244,0.34689057,-0.35269517,1.9931943,Non-Pulsar
236.83,-15.53,353.28,2.7981386,7.759,-28.56375,1.6388167,0.0,0.6907903,0.9950263,0.85901886,-0.25134575,0.65677065,Non-Pulsar
236.84,-28.04,343.82,2.771263,10.362,-28.39663,1.8765042,0.0,-0.451264,-0.15283763,0.11401235,0.024208507,-0.20862775,Non-Pulsar
236.99,-64.05,320.83,2.7773123,7.35,-27.799557,2.9341128,0.0,1.165132,-0.12441901,-0.59860426,-0.45841983,0.6503233,Non-Pulsar
237.1,66.26,100.59,0.0,3.683,0.0,2.1458404,1.0,0.0,0.03178479,-0.55283904,0.2820686,0.48914826,Non-Pulsar
237.1,14.95,25.65,6.4616537,67.421,-27.675718,1.8983715,0.0,1.7534676,0.2164995,0.105370924,-0.033284873,-0.16650298,Non-Pulsar
237.1,-21.17,349.04,3.1539536,4.994,-28.604382,1.8339185,0.0,0.36567163,-0.7630281,-0.79722244,0.928987,0.61595714,Non-Pulsar
237.2,-22.85,347.84,3.5019248,30.403,-27.886456,1.7990379,0.0,0.25396636,0.7202741,0.25413287,0.11761989,0.08706212,Non-Pulsar
237.26,48.36,76.92,2.3809245,5.967,-29.40206,1.5949161,0.0,1.0293995,0.99985534,0.54537314,0.46465963,-0.0053500338,Non-Pulsar
237.26,78.78,113.39,2.8347702,5.903,-29.344746,1.9577751,0.0,-0.3926677,-0.87924504,0.8220117,-0.10897104,-6.319579,Non-Pulsar
237.33,63.18,96.91,3.1653028,4.975,-29.175016,2.1818492,0.0,-0.59259933,-0.6026338,-0.32745403,0.28289887,0.4130364,Non-Pulsar
237.34,42.58,68.04,2.6551332,7.506,-29.1293,2.0513616,0.0,0.32028234,0.9999986,0.08840252,-0.2545183,-8.7457285,Non-Pulsar
237.36,74.17,108.94,0.0,9.866,0.0,2.5013957,1.0,0.0,-0.15552062,-0.43671507,0.123410836,0.09984162,Non-Pulsar
237.39,2.61,10.85,5.5568485,24.523,-28.001547,2.2951863,0.0,1.1160635,-0.17166257,-0.16075142,-0.23040876,-0.42955223,Non-Pulsar
237.41,17.18,28.87,3.1668115,6.554,-28.73758,2.059163,0.0,-1.291775,-0.070063025,-0.21705341,-0.21219017,0.47392437,Non-Pulsar
237.45,-30.75,342.35,2.8335292,9.486,-28.534616,1.9253458,0.0,0.39771172,0.99996734,0.026600244,-0.026270615,0.19310024,Non-Pulsar
237.47,-7.0,1.22,4.140861,23.485,-28.100311,1.9262166,0.0,0.08994224,0.0027450253,-0.0072296862,0.11498859,0.26152417,Non-Pulsar
237.68,70.11,104.68,2.4865963,4.869,-28.936237,2.6080537,0.0,-0.46491614,-0.43769205,0.0107704,-0.9958846,1.0032415,Non-Pulsar
237.7,5.47,14.27,4.517855,25.135,-27.956121,2.3205476,0.0,1.2005054,-0.04159242,-0.12140121,-0.2498051,-2.9129043,Non-Pulsar
237.72,-8.37,0.16,0.0,9.571,0.0,1.9958255,1.0,0.0,0.6938323,-0.15113778,-0.00017404361,0.4471791,Non-Pulsar
237.72,-17.84,352.09,2.9398801,7.742,-28.167795,2.5400548,0.0,-0.798056,-0.20314841,-0.3026605,-0.2779414,-0.5282986,Non-Pulsar
238.01,8.84,18.45,3.1044185,14.058,-28.365162,1.9905372,0.0,0.70831454,0.6357616,0.025538245,0.0009427641,0.0047725975,Non-Pulsar
238.33,6.01,15.34,3.124673,5.519,-29.125795,2.0638914,0.0,0.99192846,0.9533639,0.966622,-0.41065603,1.9293149,Non-Pulsar
238.39,-69.18,317.95,2.628163,6.406,-28.679626,1.8923824,0.0,0.5896946,-0.96092796,0.9998133,0.059692577,4.2113223,Non-Pulsar
238.39,-31.31,342.59,4.245921,37.528,-27.823708,1.8460625,0.0,1.3576697,0.29737192,0.11005659,0.059681784,0.14983656,Non-Pulsar
